implant,007,Oddball_E,"[1.1, 1.5]",[8 12],DBS1-3,-0.5556698709189761
implant,007,Oddball_E,"[1.1, 1.5]",[8 12],DBS1-4,-0.37557434790409716
implant,007,Oddball_E,"[1.1, 1.5]",[8 12],DBS2-5,-0.7508291978325562
implant,007,Oddball_E,"[1.1, 1.5]",[8 12],DBS3-6,-0.49385516060575035
implant,007,Oddball_E,"[1.1, 1.5]",[8 12],DBS4-7,-0.4451826550130766
implant,007,Oddball_E,"[1.1, 1.5]",[8 12],DBS5-8,-0.5286303058172412
implant,007,Oddball_E,"[1.1, 1.5]",[8 12],DBS6-8,-0.5614300274098106
implant,007,Oddball_E,"[1.1, 1.5]",[8 12],DBS7-8,-0.5317969576622958
implant,007,Oddball_E,"[1.1, 1.5]",[8 12],F4,-0.12004419295651682
implant,007,Oddball_E,"[1.1, 1.5]",[8 12],FC2,-0.03816405801898112
implant,007,Oddball_E,"[1.1, 1.5]",[8 12],FC6,-0.12249196881550437
implant,007,Oddball_E,"[1.1, 1.5]",[8 12],Fz,-0.11614141916090415
implant,007,Oddball_E,"[1.1, 1.5]",[8 12],"mean(DBS1-2, DBS1-3, DBS1-4, DBS2-5, DBS3-6, DBS4-7, DBS5-8, DBS6-8, DBS7-8)",-0.2509493538614704
implant,007,Oddball_E,"[1.1, 1.5]",[13 20],C4,-0.31358458430363917
implant,007,Oddball_E,"[1.1, 1.5]",[13 20],CP2,-0.05742793507148861
implant,007,Oddball_E,"[1.1, 1.5]",[13 20],CP6,0.06919403296058711
implant,007,Oddball_E,"[1.1, 1.5]",[13 20],Cz,-0.18219888861648145
implant,007,Oddball_E,"[1.1, 1.5]",[13 20],DBS1-2,-0.8070119121798857
implant,007,Oddball_E,"[1.1, 1.5]",[13 20],DBS1-3,-0.6502070877899988
implant,007,Oddball_E,"[1.1, 1.5]",[13 20],DBS1-4,-0.35924273574127524
implant,007,Oddball_E,"[1.1, 1.5]",[13 20],DBS2-5,-0.8532448124834277
implant,007,Oddball_E,"[1.1, 1.5]",[13 20],DBS3-6,-0.5338784072281184
implant,007,Oddball_E,"[1.1, 1.5]",[13 20],DBS4-7,-0.4224299925348205
implant,007,Oddball_E,"[1.1, 1.5]",[13 20],DBS5-8,-0.5607097789896546
implant,007,Oddball_E,"[1.1, 1.5]",[13 20],DBS6-8,-0.6615945487723267
implant,007,Oddball_E,"[1.1, 1.5]",[13 20],DBS7-8,-0.3397727855647929
implant,007,Oddball_E,"[1.1, 1.5]",[13 20],F4,-0.24504825488835608
implant,007,Oddball_E,"[1.1, 1.5]",[13 20],FC2,-0.16479189728425112
implant,007,Oddball_E,"[1.1, 1.5]",[13 20],FC6,-0.20997451703995693
implant,007,Oddball_E,"[1.1, 1.5]",[13 20],Fz,-0.2008698387735395
implant,007,Oddball_E,"[1.1, 1.5]",[13 20],"mean(DBS1-2, DBS1-3, DBS1-4, DBS2-5, DBS3-6, DBS4-7, DBS5-8, DBS6-8, DBS7-8)",-0.28473961440287443
implant,007,Oddball_E,"[1.1, 1.5]",[21 30],C4,-0.36274362633447355
implant,007,Oddball_E,"[1.1, 1.5]",[21 30],CP2,0.02164605673807377
implant,007,Oddball_E,"[1.1, 1.5]",[21 30],CP6,-0.21048525757830092
implant,007,Oddball_E,"[1.1, 1.5]",[21 30],Cz,-0.22081591314108823
implant,007,Oddball_E,"[1.1, 1.5]",[21 30],DBS1-2,-0.7301462320133342
implant,007,Oddball_E,"[1.1, 1.5]",[21 30],DBS1-3,-0.47991226176478163
implant,007,Oddball_E,"[1.1, 1.5]",[21 30],DBS1-4,-0.2197911492915075
implant,007,Oddball_E,"[1.1, 1.5]",[21 30],DBS2-5,-0.7739854683439995
implant,007,Oddball_E,"[1.1, 1.5]",[21 30],DBS3-6,-0.6081235478659666
implant,007,Oddball_E,"[1.1, 1.5]",[21 30],DBS4-7,-0.25554350525549824
implant,007,Oddball_E,"[1.1, 1.5]",[21 30],DBS5-8,-0.41370605342619854
implant,007,Oddball_E,"[1.1, 1.5]",[21 30],DBS6-8,-0.6294375365230191
implant,007,Oddball_E,"[1.1, 1.5]",[21 30],DBS7-8,-0.15804766604833406
implant,007,Oddball_E,"[1.1, 1.5]",[21 30],F4,0.025942477761988016
implant,007,Oddball_E,"[1.1, 1.5]",[21 30],FC2,-0.10199505919775088
implant,007,Oddball_E,"[1.1, 1.5]",[21 30],FC6,-0.02913848806741935
implant,007,Oddball_E,"[1.1, 1.5]",[21 30],Fz,-0.2682468656191624
implant,007,Oddball_E,"[1.1, 1.5]",[21 30],"mean(DBS1-2, DBS1-3, DBS1-4, DBS2-5, DBS3-6, DBS4-7, DBS5-8, DBS6-8, DBS7-8)",-0.16947630674884806
implant,007,Oddball_E,[1.5 2],[4 7],C4,-0.2337949840029524
implant,007,Oddball_E,[1.5 2],[4 7],CP2,-0.09309303986022481
implant,007,Oddball_E,[1.5 2],[4 7],CP6,-0.005423037596532421
implant,007,Oddball_E,[1.5 2],[4 7],Cz,0.065985353946552
implant,007,Oddball_E,[1.5 2],[4 7],DBS1-2,-0.8083281645136491
implant,007,Oddball_E,[1.5 2],[4 7],DBS1-3,-0.6707249473346234
implant,007,Oddball_E,[1.5 2],[4 7],DBS1-4,-0.5374615724949631
implant,007,Oddball_E,[1.5 2],[4 7],DBS2-5,-0.7125951926937769
implant,007,Oddball_E,[1.5 2],[4 7],DBS3-6,-0.6500526723432599
implant,007,Oddball_E,[1.5 2],[4 7],DBS4-7,-0.6159805411175721
implant,007,Oddball_E,[1.5 2],[4 7],DBS5-8,-0.4972863142037259
implant,007,Oddball_E,[1.5 2],[4 7],DBS6-8,-0.694789233722993
implant,007,Oddball_E,[1.5 2],[4 7],DBS7-8,-0.6885343717180276
implant,007,Oddball_E,[1.5 2],[4 7],F4,0.10645136358293147
implant,007,Oddball_E,[1.5 2],[4 7],FC2,0.08651350827239294
implant,007,Oddball_E,[1.5 2],[4 7],FC6,-0.15997154529409136
implant,007,Oddball_E,[1.5 2],[4 7],Fz,0.2806040080132199
implant,007,Oddball_E,[1.5 2],[4 7],"mean(DBS1-2, DBS1-3, DBS1-4, DBS2-5, DBS3-6, DBS4-7, DBS5-8, DBS6-8, DBS7-8)",-0.4592709394755759
implant,007,Oddball_E,[1.5 2],[8 12],C4,-0.4255797738653489
implant,007,Oddball_E,[1.5 2],[8 12],CP2,-0.16522287962736523
implant,007,Oddball_E,[1.5 2],[8 12],CP6,-0.11938974760789545
implant,007,Oddball_E,[1.5 2],[8 12],Cz,-0.12157135029757304
implant,007,Oddball_E,[1.5 2],[8 12],DBS1-2,-0.7166566757127296
implant,007,Oddball_E,[1.5 2],[8 12],DBS1-3,-0.5867697338988475
implant,007,Oddball_E,[1.5 2],[8 12],DBS1-4,-0.46344432477421577
